open,close,high,low,volume,amount,absolute_price_oscillator,balance_of_power,cci,chande_momentum_oscillator,percentage_price_oscillator,macd,wr_6,rsi_6,stochastic_oscillator,tema,tr,atr
32616.39,32616.4,32827.33,30837.37,86300.987614,2039737,11.862030200427398,5.025226638745127e-06,80.80549182003283,9.265798572794926,0.03358280308049141,35.20937103969118,10.599710546945667,60.95766353867252,93.94769272901543,32617.123327595993,1989.9600000000028,1993.6107678439103
32632.89,32632.9,32827.33,30837.37,86291.818466,2039562,12.610682814156462,5.025226638745127e-06,96.52296340220417,19.826499025490367,0.037220761490942326,38.497632700178656,9.770548151721643,63.45037108052624,100.0,32633.890291686028,1989.9600000000028,1993.349998708545
32624.87,32625.85,32827.33,30837.37,86270.156409,2039439,12.743050198107085,0.0004924722104964733,74.5995890735179,5.258328782086145,0.03906163880170724,40.07279346009091,10.124826629681145,61.439117117196346,95.41373926619643,32634.142171169053,1989.9600000000028,1993.1078559404953
32646.55,32646.52,32827.33,30837.37,86266.109485,2039618,13.2169143620049,-1.507567991257905e-05,102.59914255085725,9.110342659541102,0.04177135547114856,42.49911263953982,9.086112283664047,65.30807298852676,100.0,32646.807161599965,1989.9600000000028,1992.8830090848837
32647.84,32655.91,32827.33,30837.37,86247.65704,2039422,13.609828277920315,0.004055357896640987,106.25054835520858,16.46586345381455,0.04419570751261977,44.66481441265205,8.61424350238204,67.10716932212455,100.0,32657.27707028892,1989.9600000000028,1992.674222719333
32687.56,32684.0,32827.33,30837.37,86193.826249,2038844,14.475696819798031,-0.0017889806830294602,131.63006655575424,17.83893985728803,0.047918266103061394,48.093386282496795,7.202657339846105,72.26955278692276,100.0,32679.925235087238,1989.9600000000028,1992.4803496659306
32690.02,32690.02,32827.33,30837.37,86195.95168,2038866,15.039740398649883,0.0,120.97590047635259,17.055077932379426,0.050786312327826294,50.71174445403449,6.900138696255258,73.34539185678975,100.0,32692.212794707753,1989.9600000000028,1992.3003246880496
32723.72,32723.72,32827.33,30837.37,86188.581555,2038592,16.169433719227527,0.0,142.32437226402658,58.931440120225076,0.055245208762207246,54.87357213386713,5.206637319343124,78.85592666927121,100.0,32719.202926421825,1989.9600000000028,1992.1331586374004
32709.19,32702.76,32827.33,30837.37,86185.598225,2038354,16.120803804114985,-0.003231220728054977,98.21154313773111,57.357619291942065,0.056371422339163035,55.83690069597651,6.259924822609659,68.31497156646405,91.42880510345846,32713.991825851757,1989.9600000000028,1991.9779330191475
32682.47,32682.47,32827.33,30837.37,86144.949669,2037836,15.220086932404229,0.0,65.02716498616309,29.419795221842154,0.05493008959429826,54.33675184557433,7.279543307403183,59.13278756945802,83.13159401324943,32695.212059350797,1989.9600000000028,1991.8337949452339
32686.78,32686.79,32827.33,30837.37,86128.129677,2037553,14.414446530699934,5.025226638745127e-06,62.124399038402245,54.48100055763475,0.05353229678198262,52.88681468975483,7.062453516653636,60.48961406856977,78.74042945138466,32688.866625394596,1989.9600000000028,1991.6999524481823
32626.5,32626.5,32827.33,30837.37,86104.366633,2037074,11.828491430514987,0.0,-50.18616226986265,0.5336269693369329,0.04683359135804923,46.33866662139917,10.092162656535884,38.87452017985627,44.03315871279741,32643.427342277544,1989.9600000000028,1991.5756701296243
32637.88,32637.89,32827.33,30837.37,86077.795537,2036666,10.038106346008135,5.025226636916961e-06,-48.40836328450127,9.004064189046577,0.04199504600513204,41.58887919654808,9.51978934249945,43.45518765384819,20.024226611999648,32632.369053466216,1989.9600000000028,1991.4602651196492
32646.91,32646.9,32827.33,30837.37,86065.171628,2036395,8.79896518510941,-5.025226636916961e-06,-33.375341314943505,6.055887187472766,0.03847189056212789,38.11233486820856,9.067016422440656,47.210421544455784,28.41967946328744,32635.847317345975,1989.9600000000028,1991.3531033247712
32621.07,32621.07,32827.33,30837.37,86057.118247,2036229,6.983861292243091,0.0,-94.82701906444696,-1.912305968954518,0.033133723567350955,32.893705158254306,10.365032462964168,38.43032743991241,0.0,32620.959183337753,1989.9600000000028,1991.253595943898
32559.97,32559.98,32827.33,30837.37,86035.197205,2036014,3.756221129846381,5.025226636916961e-06,-194.87873953433214,-29.80232798402076,0.023513352506080467,23.556901775420556,13.43494341594815,25.153652662468204,0.0,32572.98388531529,1989.9600000000028,1991.1611962331608
32584.67,32583.04,32827.33,30837.37,86017.09151,2035660,1.967398536955443,-0.0008191119419472645,-130.3518139892422,-23.96645288603763,0.017618062239667588,17.81283186496148,12.27612615328954,35.28143855107595,14.083302797118044,32570.539916504993,1989.9600000000028,1991.075396501825
32647.73,32647.74,32827.33,30837.37,86007.457326,2035445,2.476381549073267,5.025226638745127e-06,-10.669585115974785,-10.64404391475302,0.01815858065766249,18.270750508840138,9.024804518683787,55.53778828716889,53.597166239160366,32617.964040245217,1989.9600000000028,1990.9957253227822
32634.13,32637.38,32827.33,30837.37,86011.364865,2035352,2.511290216643829,0.0016331986572594402,-26.862267320983186,-15.257971014492263,0.017516790203847957,17.59486625095451,9.545417998351748,52.38718231150619,47.27006229388097,32632.92563931795,1989.9600000000028,1990.9217449422893
32598.39,32588.11,32827.33,30837.37,86002.623642,2035270,1.071712531022058,-0.005165932983576967,-101.4164592950878,-37.60989544332528,0.012732559905643287,12.934445641665661,12.021347162757081,39.574835563704994,17.179675094662723,32604.48771875486,1989.9600000000028,1990.8530488747294
32622.4,32622.38,32827.33,30837.37,85999.031862,2034989,0.9765265236674168,-1.0050453275662088e-05,-34.129883923056916,-21.49887664491184,0.011678295158653958,11.869507033552509,10.299201994009952,49.81859259961759,38.109197508245295,32615.970597010295,1989.9600000000028,1990.789259669173
32658.28,32658.29,32827.33,30837.37,86056.408012,2035945,1.9255182407578104,5.025226638745127e-06,49.08242779035362,-6.207958921694439,0.013694207245795925,13.764503766698908,8.49464310840422,58.636093668978134,68.85418125788074,32646.581091774973,1989.9600000000028,1990.730026835472
32662.58,32663.16,32827.33,30837.37,86051.689001,2035977,2.735224636111525,0.0002914631449868879,71.57154541171703,-6.058197666965933,0.015520821831166116,15.480817403069523,8.249914571147242,59.786031647497104,81.36582288462994,32662.823674574716,1989.9600000000028,1990.6750249184902
32678.12,32678.12,32827.33,30837.37,86060.844508,2036256,3.719000516601227,0.0,108.81501513369052,14.974472035274502,0.018014079511601618,17.84247831448738,7.498140666144172,63.524065085301494,93.16299976342418,32678.97347774881,1989.9600000000028,1990.6239517098866
32718.08,32718.08,32827.33,30837.37,86063.071857,2036211,5.536098670261708,0.0,186.31339312638806,21.481957727236352,0.023071643583476176,22.67714166552105,5.490060101710579,71.89724286747773,100.0,32712.348305479474,1989.9600000000028,1990.5765265876312
32621.01,32623.01,32827.33,30837.37,86034.293982,2035568,4.041637153368356,0.0010050453275442708,-25.833831413599672,-5.200827255905642,0.018896627932495507,18.622622740644147,10.267543066192438,43.43286806212017,39.867172675520536,32657.725284945627,1989.9600000000028,1990.5324889741248
32609.99,32610.0,32827.33,30837.37,86019.398883,2035494,2.4898934246484714,5.025226636916961e-06,-47.84352756678192,-2.4791167446755105,0.014332604297714296,14.195946971463854,10.921325051759908,40.7815135458661,31.63820366856404,32623.002748584953,1989.9600000000028,1990.4915969044546
32626.46,32629.99,32827.33,30837.37,86007.384992,2035354,1.8749969543314364,0.0017739050031168812,-3.1908645569131124,17.26808573613219,0.012249255345759826,12.160620404909423,9.916782246879329,46.77254671586865,44.28209993674957,32622.546467014075,1989.9600000000028,1990.453625696916
32640.83,32640.84,32827.33,30837.37,85998.649248,2035244,1.700477686321392,5.025226636916961e-06,17.426051666122788,14.699150602715672,0.011376159331268837,11.292935824705637,9.371545156686633,50.06306631956165,51.14484503478777,32631.38787219509,1989.9600000000028,1990.4183667184984
32667.81,32667.81,32827.33,30837.37,85988.997875,2035009,2.3201975756091997,0.0,66.88764370066218,5.645728431179334,0.012796429296656605,12.635884533014178,8.016241532493126,57.83778476416022,62.77399289099518,32655.19867684101,1989.9600000000028,1990.3856262385482
32631.03,32626.0,32827.33,30837.37,85973.974667,2034814,1.5321368718505255,-0.002527688998773256,-48.02348423614065,-2.9410244482350865,0.010300138575606152,10.20878298714888,10.11728878972449,44.848362000458216,29.152881434176408,32636.33025505571,1989.9600000000028,1990.3552243643167
32616.62,32617.18,32827.33,30837.37,85968.781031,2034626,0.667691296828707,0.000281412691713054,-63.56995591988926,8.389852520996065,0.007496361897332951,7.487278551499912,10.5605137791715,42.43579066693152,22.36670000769366,32621.700903121946,1989.9600000000028,1990.326994052537
32531.59,32531.28,32827.33,30837.37,85950.209031,2034094,-2.4628611931329942,-0.00015578202577002013,-214.64992901458777,-22.882547975484968,-0.0019020294497985634,-1.582701028772135,14.877183460974216,26.055101454865707,0.0,32555.424777826207,1989.9600000000028,1990.3007801916046
32606.53,32608.69,32827.33,30837.37,85983.282268,2033622,-2.5035813850990962,0.0010854489537477393,-58.06376324523974,-11.282471225149328,-0.002831041491754644,-2.4956172155361855,10.987155520714124,47.83175878152406,41.44004282655174,32582.785834469305,1989.9600000000028,1990.2764387493155
32571.53,32568.68,32827.33,30837.37,85984.226259,2033643,-3.645062599902303,-0.0014321895917498548,-123.58710029657381,-19.90058134636415,-0.006841659280063815,-6.374105768143636,12.997748698466355,40.44432902250239,20.02141327623173,32569.197417947187,1989.9600000000028,1990.25383598148
32445.01,32450.44,32827.33,30837.37,85956.862111,2032893,-7.839347032793739,0.0027286980642828415,-246.8640082684075,-39.38827762784532,-0.019704743035156607,-18.772418951713917,18.939576674908164,26.13164934169845,0.0,32481.555879661595,1989.9600000000028,1990.2328476970652
32466.39,32465.58,32827.33,30837.37,85923.579569,2032345,-10.371519831754995,-0.00040704335765425967,-162.14127475358217,-45.641878457032675,-0.028305930747698518,-27.064517099363,18.178757361956997,29.941158056709043,5.656852488418354,32456.74730116229,1989.9600000000028,1990.2133585758259
32445.47,32445.81,32827.33,30837.37,85923.76896,2032188,-12.636954763769609,0.00017085770568259917,-139.7494972189277,-37.0773351188473,-0.03636306558613254,-34.829841663406114,19.172244668234534,27.702481826046636,0.0,32436.673775500876,1989.9600000000028,1990.195261534678
32390.44,32390.43,32827.33,30837.37,85901.044293,2031805,-15.693411708867643,-5.025226636916961e-06,-151.77685939262602,-42.20146456783645,-0.04685562236372243,-44.93464191382736,21.95521518020467,22.138369854362935,0.0,32393.361410092508,1989.9600000000028,1990.1784571393289
32399.76,32399.77,32827.33,30837.37,85873.776598,2031378,-17.41468367471316,5.025226638745127e-06,-114.90897940511579,-45.17306333882704,-0.05377089084185753,-51.59436129068126,21.485859012241487,25.179755395890382,3.3672218617060032,32385.46994949118,1989.9600000000028,1990.1628530579353
32332.47,32332.47,32827.33,30837.37,85832.635173,2030545,-20.329598991276725,0.0,-134.1015603268713,-54.47367026444469,-0.06416180621362234,-61.59278118495786,24.867836539427923,18.822444568933676,0.0,32339.138767155597,1989.9600000000028,1990.148363553786
32337.48,32337.47,32827.33,30837.37,85825.983168,2030202,-21.991065613943647,-5.025226636916961e-06,-109.27371609053169,-60.71087260163132,-0.07116089820548403,-68.3255286100466,24.616575207541853,20.609454278944554,1.4910240353074484,32326.612463905898,1989.9600000000028,1990.1349090142203
32312.44,32312.44,32827.33,30837.37,85803.977481,2029506,-23.56255131388025,0.0,-109.41311533769482,-59.460689498235844,-0.0779142666838054,-74.81852982731289,25.874389434963636,18.20237158437736,0.0,32307.916186268398,1989.9600000000028,1990.1224155131963
32386.18,32386.17,32827.33,30837.37,85776.545181,2029002,-22.189999435533537,-5.025226638745127e-06,-55.218693021757495,-39.00548754748826,-0.07620002267946394,-73.17141078432178,22.169289834971703,42.10439803167776,23.513841051154248,32355.415018337993,1989.9600000000028,1990.1108144051036
32419.47,32419.8,32827.33,30837.37,85747.9952,2028493,-19.819149353545072,0.00016583247904385404,-23.308048645244853,-20.6452090818175,-0.07119749112670075,-68.36433562830643,20.47930611670596,50.087429266351904,35.2300321585614,32402.248444290235,1989.9600000000028,1990.1000419475902
32334.37,32334.34,32827.33,30837.37,85747.694264,2028187,-20.187293820632476,-1.507567991257905e-05,-85.78066276258134,-50.061128040434916,-0.07356172920174738,-70.63634984224336,24.773864801302583,35.261058243582255,7.392405063291631,32362.30758598713,1989.9600000000028,1990.0900389513286
32325.31,32326.45,32827.33,30837.37,85734.435144,2028007,-20.33795844656197,0.0005728758366999419,-83.47377750410118,-46.95198774980059,-0.07523253519255788,-72.24084702005348,25.17035518301877,34.14140667395195,4.729113924051321,32338.405029465186,1989.9600000000028,1990.0807504548006
32290.19,32289.6,32827.33,30837.37,85712.316002,2027833,-21.16080902628164,-0.000296488371625633,-114.01341334279981,-37.01555739666696,-0.07874605078666656,-75.61427532668677,27.022151199019202,28.983433099847957,0.0,32302.583927774274,1989.9600000000028,1990.072125422311
32272.64,32272.65,32827.33,30837.37,85675.995966,2027202,-21.892688736352284,5.025226638745127e-06,-119.26262545735945,-44.216533357779554,-0.0820115452173354,-78.74771032079661,27.873927114112824,26.752552231219994,0.0,32276.48747136894,1989.9600000000028,1990.0641164635713
32323.12,32321.81,32827.33,30837.37,85649.327806,2026812,-20.63661662442246,-0.0006583046895403274,-50.45366985910596,-26.62544017864805,-0.07955370002310377,-76.38367551251213,25.40352569900901,42.22867872070757,25.48074431140817,32302.023418139637,1989.9600000000028,1990.0566795733134
32314.94,32314.94,32827.33,30837.37,85672.11007,2027364,-19.547721396545967,0.0,-53.195007403537886,-18.09400541693658,-0.07729281807566384,-74.20907644025647,25.7487587690206,40.7836323424861,24.422499422497847,32310.286927127876,1989.9600000000028,1990.049773889503
32208.4,32212.02,32827.33,30837.37,85626.31109,2026439,-21.373441586074478,0.0018191320428546183,-203.6884997760563,-36.75678850408185,-0.08319274868610117,-79.86978569665735,30.92072202456333,25.250289208833152,0.0,32242.090769734437,1989.9600000000028,1990.0433614688222
32254.91,32251.58,32827.33,30837.37,85579.595275,2025618,-21.213143113051046,-0.0016734004703602603,-117.48451869935725,-16.74567850119013,-0.08358265765749007,-80.23883385291265,28.932742366680696,36.41989892288166,19.039368562903807,32241.387390154578,1989.9600000000028,1990.0374070781904
32282.24,32282.25,32827.33,30837.37,85560.052176,2024784,-19.842016368434997,5.025226636916961e-06,-56.1681146490994,-10.85469413429805,-0.08038799042538791,-77.16696179492646,27.391505356891642,44.17983802622068,33.800173260179015,32265.242102775188,1989.9600000000028,1990.0318780011753
32269.84,32269.4,32827.33,30837.37,85546.613525,2024350,-18.854293112439336,-0.00022110997205908143,-66.91825705298726,-8.667982438473734,-0.07803749944457156,-74.90590007650462,28.037246979838766,41.62556211234972,27.615747425161874,32268.14495045078,1989.9600000000028,1990.026743858233
32134.81,32134.79,32827.33,30837.37,85522.958655,2023404,-21.681488570338843,-1.0050453275662088e-05,-212.3355029418433,-45.09705428581647,-0.08649741971070049,-83.0189041413687,34.801704556875514,24.10597578453283,0.0,32175.119286876736,1989.9600000000028,1990.0219764397866
32176.95,32175.22,32827.33,30837.37,85466.987821,2022074,-22.232099547334656,-0.0008693642083255749,-128.93527833675316,-43.3483393002728,-0.08878246158674678,-85.20397679483358,32.770005427244755,34.10232643612706,14.185467176590477,32164.5718554562,1989.9600000000028,1990.0175495512294
32134.44,32122.68,32827.33,30837.37,85427.731497,2021330,-23.771029181716585,-0.005909666525959509,-154.03412490282156,-39.838132881611166,-0.09393279943913954,-90.13616788428408,35.410259502703596,28.29128305733117,0.0,32126.649832247338,1989.9600000000028,1990.013438868998
32164.81,32159.24,32827.33,30837.37,85416.294564,2021058,-23.4434946250949,-0.002799051237210648,-94.99902679205807,-29.860528242584206,-0.09385979769363108,-90.05676012967888,33.573036643952605,37.22359562569428,17.272984975905384,32139.37994222027,1989.9600000000028,1990.0096218069261
32291.96,32283.23,32827.33,30837.37,85392.938936,2020436,-19.216731042048195,-0.004387022854730523,44.019230769162796,-0.9843766902070763,-0.08242067259648299,-79.07731804192736,27.342258135841995,58.341709364427096,78.78981204298911,32235.55658380147,1989.9600000000028,1990.006077392145
32316.63,32316.63,32827.33,30837.37,85326.523078,2019020,-14.79114591851976,0.0,82.97355798362943,6.627885948520025,-0.06974113767501602,-66.90963756831115,25.66383243884299,62.42744675365914,97.39868427660309,32301.68615790106,1989.9600000000028,1990.0027861498486
32402.61,32402.31,32827.33,30837.37,85300.88413,2018418,-8.786212412902387,-0.000150756799131275,155.61249201297676,11.498685864472604,-0.05188778466115242,-49.77917978947153,21.358218255643322,71.14052580994566,100.0,32387.770557317275,1989.9600000000028,1989.9997299962877
32384.37,32384.37,32827.33,30837.37,85279.126089,2017884,-4.7066086072263715,0.0,116.62403288886323,9.763059832665421,-0.03880150757154858,-37.22170797076251,22.25974391445065,67.2235864190981,93.58437935843713,32407.283373374306,1989.9600000000028,1989.9968921394097
32410.03,32413.65,32827.33,30837.37,85266.163733,2017522,-0.7601207925035851,0.0018191320428564465,127.76325006656762,31.627739172718737,-0.025673518162291922,-24.62332739530757,20.788357554925714,70.41399289152292,100.0,32429.741531925898,1989.9600000000028,1989.9942569865946
32437.19,32437.03,32827.33,30837.37,85250.01903,2017091,2.849214991714689,-8.040362620346854e-05,126.91189356010406,29.847263129093488,-0.013153643496702422,-12.607122358844208,19.61345956702659,72.93804562798101,100.0,32450.093175594888,1989.9600000000028,1989.9918100589805
32401.85,32401.83,32827.33,30837.37,85232.464601,2016791,4.455850889840804,-1.0050453273833922e-05,84.62162525547615,19.106509443006683,-0.006120827427022365,-5.857023001284688,21.382339343504363,63.19734290917417,88.80229044059257,32428.89901184392,1989.9600000000028,1989.9895379119102
32338.59,32342.94,32827.33,30837.37,85217.589774,2016031,3.868454071736778,0.002185973587408058,35.40967281204153,10.945081113260407,-0.005434498007693387,-5.199514695297694,24.341695310458622,49.835772649660804,70.06839510100188,32374.090539761582,1989.9600000000028,1989.9874280610595
32389.74,32389.49,32827.33,30837.37,85196.901517,2015838,4.710075981485716,-0.00012563066594303385,60.74420695424574,43.62496574403903,-0.0009671074764703084,-0.9117288181514596,22.002452310599185,58.21555430834056,84.87672975982267,32381.308893537163,1989.9600000000028,1989.985468913841
32306.93,32300.94,32827.33,30837.37,85179.701518,2015391,2.695979484982672,-0.0030101107559958955,-2.6191703122813665,19.89366415595853,-0.004813407871408272,-4.605780010249873,26.45229049830159,42.14489544007805,56.7074916494351,32322.33529312376,1989.9600000000028,1989.9836497057097
32377.2,32377.2,32827.33,30837.37,85182.213046,2015531,3.3592071090461104,0.0,44.987006085892794,38.8177159590038,-0.0014357502357583768,-1.3640733374668343,22.620052664375184,54.98667523968022,80.96707491649487,32351.26629553473,1989.9600000000028,1989.981960441016
32360.19,32360.19,32827.33,30837.37,85178.006924,2015428,3.3010906383860856,0.0,23.732435629638637,31.5894549856151,-0.00018644335104865174,-0.16565274379536277,23.474843715451687,51.9030259921829,75.55590901860967,32353.83965017471,1989.9600000000028,1989.9803918380865
32414.8,32415.08,32827.33,30837.37,85182.237272,2015452,4.785034596381593,0.00014070634585744107,73.10736582341828,23.252737950372683,0.0053546951102853724,5.153858008889074,20.716496814006284,60.48422833279816,92.09834767270337,32394.35765982128,1989.9600000000028,1989.9789352782232
32426.33,32426.32,32827.33,30837.37,85187.411873,2015672,6.125067547742219,-5.025226638745127e-06,88.06192005838261,20.131407491694528,0.010568240403868326,10.159470615570172,20.151661339926505,62.143894161729264,93.03641092327751,32419.895429197673,1989.9600000000028,1989.97758275835
32435.01,32435.01,32827.33,30837.37,85194.622427,2015717,7.261771867339121,0.0,98.17951355701307,6.988971531161036,0.015253757297970526,14.65868880465132,19.714969145108586,63.563669188209296,98.5156881475491,32435.7312823891,1989.9600000000028,1989.9763268470394
32395.08,32395.08,32827.33,30837.37,85186.204617,2015369,6.825102391932887,0.0,8.533506084100093,2.1862943229841854,0.01543403176441641,14.831367570466682,21.721542141550554,52.671381885991266,69.17481078698138,32412.59907690613,1989.9600000000028,1989.9751606436796
32385.92,32383.84,32827.33,30837.37,85176.890512,2014835,6.059283243899699,-0.001045247140645091,-15.44641543106373,-6.317953500201549,0.014465786917858561,13.901000591329648,22.286377615630514,49.78937476834853,60.91557057829478,32393.10620075944,1989.9600000000028,1989.9740777405598
32341.62,32341.61,32827.33,30837.37,85165.454919,2014296,4.168696487959096,-5.025226636916961e-06,-98.30249054691821,-19.446482432541938,0.010034762013383351,9.644889703562512,24.40853082474022,39.937166179761974,29.88463516790495,32354.680308574138,1989.9600000000028,1989.9730721876629
32322.32,32322.32,32827.33,30837.37,85154.624807,2013940,2.1402760497912823,0.0,-114.05147364066289,-16.747056469448392,0.004846332414930145,4.661613199463318,25.37789704315671,36.029255687421134,15.710191784848995,32325.317261144937,1989.9600000000028,1989.9721384599727
32233.68,32235.46,32827.33,30837.37,85143.789085,2013262,-1.9051251008313557,0.0008944903415138161,-207.6108878317437,-21.37884393523445,-0.006490443078507873,-6.224789909905667,29.74280890068151,23.56805389971798,0.0,32253.59076293452,1989.9600000000028,1989.9712714271177
32344.97,32344.97,32827.33,30837.37,85151.868725,2013519,-1.7063217661379895,0.0,-27.99560661813074,-7.869895704436947,-0.006200872552111003,-5.947244882780069,24.239683209712755,49.8235317929159,54.87847657228887,32302.903417253343,1989.9600000000028,1989.9704663251807
32254.69,32254.7,32827.33,30837.37,85152.611078,2013194,-4.1348037691823265,5.025226638745127e-06,-140.83842219136685,-8.149166402311781,-0.01340401323198451,-12.863045845668239,28.775955295583845,37.18745238499398,9.641693811075756,32264.65833908138,1989.9600000000028,1989.9697187305253
32230.47,32230.48,32827.33,30837.37,85154.260123,2013034,-6.559902791308559,5.025226636916961e-06,-139.46380235350526,-28.468314641623625,-0.020908603507940673,-20.066900778441777,29.993065187240013,34.38010008933047,0.0,32233.093088620368,1989.9600000000028,1989.969024535488
32125.94,32125.98,32827.33,30837.37,85129.284173,2012006,-11.25738758908119,2.0100906551324176e-05,-195.76810683676126,-38.849171463167536,-0.035238163240931465,-33.818446372071776,35.24442702365882,24.718548912067007,0.0,32148.82125617027,1989.9600000000028,1989.9683799258105
32035.43,32042.06,32827.33,30837.37,85052.477904,2010047,-16.961746968863736,0.00333172526080977,-190.48573100780519,-59.0314923247352,-0.05304663655276178,-50.90152686419242,39.4615972180345,19.450966502745302,0.0,32057.324568722677,1989.9600000000028,1989.9677813596813
32033.28,32032.88,32827.33,30837.37,84935.75619,2007870,-21.1556797223966,-0.00020100906550775727,-149.39019997765132,-62.46665819890744,-0.0671656526774448,-64.43794004901429,39.92291302337734,18.92166139480139,0.0,32017.680970291025,1989.9600000000028,1989.9672255482756
32001.02,32000.12,32827.33,30837.37,84898.016471,2007059,-24.839401722249022,-0.0004522703973956532,-137.74093520200574,-66.50609411080991,-0.08019469438944943,-76.92238980861657,41.56917726989495,16.946806349306243,0.0,31985.268813742998,1989.9600000000028,1989.9667094376846
32017.85,32020.55,32827.33,30837.37,84877.363621,2006501,-26.54658291308806,0.0013568111921851312,-105.53829902291425,-59.03595466654029,-0.08779458384859821,-84.19730184468426,40.542523467808465,22.963761136374316,4.697739658304472,31992.88916894172,1989.9600000000028,1989.9662301921358
32000.0,32002.58,32827.33,30837.37,84831.803692,2006071,-27.869274047210638,0.001296508472532987,-94.91841034696021,-59.46595127429213,-0.09424891519145222,-90.37101011402046,41.445556694606864,21.332501282976096,0.6228478833306531,31989.69428112717,1989.9600000000028,1989.9657851784118
31926.83,31927.65,32827.33,30837.37,84756.788963,2004023,-30.52830617309519,0.0004120685842930048,-111.41132567959662,-61.43298112311481,-0.1044764561661143,-100.15541391343868,45.21095901425149,15.738406818168187,0.0,31939.858578107738,1989.9600000000028,1989.9653719513826
32014.55,32021.5,32827.33,30837.37,84689.707792,2002779,-29.259538217109366,0.003492532513216707,-58.41757577657108,-40.195082843399135,-0.10348706396773709,-99.19327542113751,40.49478381475008,39.560057358197284,22.488737659349805,31988.016386991603,1989.9600000000028,1989.96498824057
32112.12,32102.76,32827.33,30837.37,84629.800365,2001391,-25.46849576396926,-0.00470361213290748,-9.381470764242795,-17.864835756596776,-0.09476476566725245,-90.82677631271872,36.41128464893779,53.28284535181037,41.960605770151695,32069.435938321694,1989.9600000000028,1989.9646319376723
32142.28,32146.58,32827.33,30837.37,84610.216754,2000811,-20.956480283985,0.0021608474542216447,26.836964902709152,-29.299522972633582,-0.08320097100566402,-79.74115135529064,34.20923033628812,59.26746496299536,52.46094124412931,32135.557013427246,1989.9600000000028,1989.9643010849816
32180.0,32180.0,32827.33,30837.37,84605.047293,2000601,-16.289031936739775,0.0,54.1646426978425,-12.043336665269551,-0.07040922449028904,-67.48111868090564,32.52979959396173,63.54181892543771,60.46918431898752,32184.453186719373,1989.9600000000028,1989.963993864626
32210.01,32210.0,32827.33,30837.37,84567.507803,2000299,-11.686045810656651,-5.025226636916961e-06,90.99150016063213,-3.271356462845769,-0.057086577650515155,-54.71350198525033,31.022231602645324,67.24444657957804,86.33236508179152,32221.6617446681,1989.9600000000028,1989.9637085885815
32245.36,32245.35,32827.33,30837.37,84546.658472,1999627,-7.0560827047265775,-5.025226638745127e-06,119.8632948291077,21.43511285891287,-0.04305509512097391,-41.266924779429246,29.2458139862109,71.35759129490995,100.0,32256.87131842956,1989.9600000000028,1989.9634436893973
32250.01,32250.01,32827.33,30837.37,84550.297569,1999761,-3.3720364337314095,0.0,120.44549205767571,43.53788497372406,-0.031183945806796898,-29.889840931235085,29.01163842489309,71.91546265576572,100.0,32269.5016252185,1989.9600000000028,1989.9631977115835
32129.82,32129.83,32827.33,30837.37,84502.440929,1998543,-4.054893325184821,5.025226638745127e-06,27.70041379455861,16.470448329171425,-0.03153239775071267,-30.222554828695138,35.05095579810645,44.86946719194862,62.7186995905206,32184.803120580724,1989.9600000000028,1989.9629693036134
32150.01,32150.01,32827.33,30837.37,84509.208411,1998775,-3.907774804851215,0.0,37.59415827900074,26.020310736915622,-0.0297662743163007,-28.529010961141466,34.036865062614446,48.75293656813899,68.97878148653649,32158.803353738138,1989.9600000000028,1989.9627572104982
32180.22,32180.22,32827.33,30837.37,84521.115481,1998901,-2.859340319155308,0.0,53.42006437763567,27.25534711435133,-0.02552843421254544,-24.467128888722073,32.518744095358684,54.50945199783212,78.35029159945468,32168.90080602598,1989.9600000000028,1989.9625602668914
32316.21,32318.45,32827.33,30837.37,84497.946941,1997891,1.955607696701918,0.0011256507668503878,142.1762923595431,44.7350904275662,-0.010411633416133775,-9.979020383143506,25.57237331403648,71.86332195311059,100.0,32271.341398350953,1989.9600000000028,1989.962377390685
32272.12,32276.19,32827.33,30837.37,84479.72106,1997422,4.266431707921583,0.002045267241552445,97.54460941843774,51.756704582578486,-0.0019680982127839495,-1.8853852818065207,27.696034091137626,63.04057601169003,89.18628454452352,32285.154937923,1989.9600000000028,1989.962207577065
32270.9,32270.89,32827.33,30837.37,84481.503639,1997501,5.750205931970413,-5.025226638745127e-06,83.17109148336326,42.64024484073408,0.004227856430740359,4.054475669749081,27.96237110293682,61.8969258712988,87.83009211873045,32283.847879830213,1989.9600000000028,1989.9620498929892
32293.86,32298.49,32827.33,30837.37,84502.420156,1997529,7.545550384718808,0.002326679933265499,97.27763403157878,36.8460684098574,0.011329713008268882,10.86371743327254,26.575408550925616,65.77672338958858,93.27832968513249,32299.69736786708,1989.9600000000028,1989.9619034720615
32338.2,32340.2,32827.33,30837.37,84497.970238,1997299,9.947664525614528,0.0010050453275442708,123.22128166950554,36.59421659421675,0.020233350052379747,19.402083858440164,24.479386520332085,71.11119052383084,100.0,32333.561247937734,1989.9600000000028,1989.9617675097716
32387.71,32387.7,32827.33,30837.37,84468.273838,1996783,12.924450355298177,-5.025226636916961e-06,150.1931588184621,38.237784896351485,0.030927198482128167,29.659754603406327,22.09240386741444,76.18423488974655,100.0,32379.117229039406,1989.9600000000028,1989.9616412590738
