symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count,date,time
BTCUSDT,23.64000000,0.123,19246.00048591,19145.01000000,19168.64000000,0.01026900,19168.64000000,8.51871600,19168.65000000,0.00131900,19145.00000000,19570.00000000,19028.97000000,55235.10844400,1063054923.95259904,1607926713587,1608013113587,506656364,507641876,985513,12/15/20,00:18:33
BTCUSDT,21.81000000,0.114,19246.00079306,19146.93000000,19168.74000000,0.12103000,19168.74000000,7.80372900,19168.75000000,0.10600000,19146.93000000,19570.00000000,19028.97000000,55234.99938900,1063052842.04530941,1607926714609,1608013114609,506656382,507641885,985504,12/15/20,00:18:34
BTCUSDT,22.35000000,0.117,19246.00761200,19147.51000000,19169.86000000,0.06701900,19169.86000000,2.23581400,19169.87000000,0.72876600,19147.51000000,19570.00000000,19028.97000000,55231.23058600,1062980684.27832728,1607926715579,1608013115579,506656404,507641898,985495,12/15/20,00:18:35
BTCUSDT,20.38000000,0.106,19246.00756506,19148.49000000,19168.86000000,0.06098500,19168.86000000,3.49605100,19168.87000000,2.29134500,19148.48000000,19570.00000000,19028.97000000,55231.33648200,1062982719.76111899,1607926716503,1608013116503,506656411,507641915,985505,12/15/20,00:18:36
BTCUSDT,20.47000000,0.107,19246.00639174,19148.48000000,19168.95000000,0.18044000,19168.95000000,1.20446500,19168.96000000,0.01200000,19148.48000000,19570.00000000,19028.97000000,55232.22483400,1062999752.18539815,1607926717495,1608013117495,506656415,507641922,985508,12/15/20,00:18:37
BTCUSDT,20.49000000,0.107,19246.00613655,19148.49000000,19168.97000000,0.06084600,19168.97000000,8.97763400,19168.98000000,0.17657900,19148.48000000,19570.00000000,19028.97000000,55232.40992300,1063003300.31432177,1607926718399,1608013118399,506656417,507641929,985513,12/15/20,00:18:38
BTCUSDT,20.49000000,0.107,19246.00587732,19148.48000000,19168.97000000,0.24835000,19168.97000000,6.43368100,19168.98000000,0.17657900,19148.48000000,19570.00000000,19028.97000000,55232.59612700,1063006869.67984865,1607926719526,1608013119526,506656418,507641933,985516,12/15/20,00:18:39
BTCUSDT,20.48000000,0.107,19246.00591038,19148.48000000,19168.97000000,0.06020100,19168.97000000,2.19660700,19168.98000000,0.93075000,19148.49000000,19570.00000000,19028.97000000,55232.62463400,1063007420.15166715,1607926720301,1608013120301,506656422,507641942,985521,12/15/20,00:18:40
BTCUSDT,18.58000000,0.097,19246.00589698,19150.39000000,19168.97000000,0.12214300,19168.97000000,0.80667000,19168.98000000,1.18347000,19150.39000000,19570.00000000,19028.97000000,55232.68957400,1063008669.24754321,1607926721495,1608013121495,506656432,507641950,985519,12/15/20,00:18:41
BTCUSDT,18.59000000,0.097,19246.00673321,19150.39000000,19168.98000000,0.00260800,19168.97000000,8.28493400,19168.98000000,0.11861200,19150.39000000,19570.00000000,19028.97000000,55232.24537500,1063000166.37740072,1607926722419,1608013122419,506656435,507641956,985522,12/15/20,00:18:42
BTCUSDT,18.58000000,0.097,19246.00648292,19150.39000000,19168.97000000,0.18693300,19168.91000000,0.01200000,19168.92000000,3.58048600,19150.39000000,19570.00000000,19028.97000000,55232.42627600,1063003634.17531725,1607926723416,1608013123416,506656437,507641961,985525,12/15/20,00:18:43
BTCUSDT,17.72000000,0.093,19246.00435334,19150.40000000,19168.11000000,0.06062800,19168.11000000,0.89572200,19168.12000000,0.51623900,19150.39000000,19570.00000000,19028.97000000,55234.06274800,1063035012.10093855,1607926724443,1608013124443,506656447,507641982,985536,12/15/20,00:18:44
BTCUSDT,18.26000000,0.095,19246.00413632,19150.39000000,19168.65000000,0.05958900,19168.64000000,3.07221800,19168.65000000,0.31123900,19150.39000000,19570.00000000,19028.97000000,55234.23947300,1063038401.36408623,1607926725419,1608013125419,506656451,507641995,985545,12/15/20,00:18:45
BTCUSDT,18.51000000,0.097,19246.00344454,19150.39000000,19168.71000000,0.12067200,19168.71000000,5.92110500,19168.72000000,0.05720600,19150.20000000,19570.00000000,19028.97000000,55234.76935400,1063048561.24551400,1607926726390,1608013126390,506656455,507642013,985559,12/15/20,00:18:46
BTCUSDT,18.51000000,0.097,19246.00354288,19150.20000000,19168.72000000,0.06026800,19168.72000000,2.84369800,19168.73000000,0.00129500,19150.21000000,19570.00000000,19028.97000000,55234.75985400,1063048383.84021616,1607926727388,1608013127388,506656458,507642022,985565,12/15/20,00:18:47
